[dotenv@17.2.3] injecting env (56) from apps/mercato/.env -- tip: ⚙️  suppress all logs with { quiet: true }
  ✘  1296 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-025.spec.ts:12:3 › TC-AUTH-025: Sessions and JWT revoked after admin user deletion › sessions-refresh and JWT-only requests are blocked after admin deletes the user (retry #1) (99ms)
  ✘  1297 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-026.spec.ts:12:3 › TC-AUTH-026: signup anti-enumeration response contract › returns 202 for both duplicate and fresh signup attempts while avoiding duplicate user creation (94ms)
  ✘  1298 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-026.spec.ts:12:3 › TC-AUTH-026: signup anti-enumeration response contract › returns 202 for both duplicate and fresh signup attempts while avoiding duplicate user creation (retry #1) (850ms)
  ✘  1299 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-001.spec.ts:11:3 › TC-CRM-001: Company Creation › should create a company from create form and show it in companies list (159ms)
  ✘  1300 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-001.spec.ts:11:3 › TC-CRM-001: Company Creation › should create a company from create form and show it in companies list (retry #1) (220ms)
  ✘  1301 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-002.spec.ts:11:3 › TC-CRM-002: Company Creation Validation Errors › should block invalid input, show field errors, then allow create after correction (145ms)
  ✘  1302 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-002.spec.ts:11:3 › TC-CRM-002: Company Creation Validation Errors › should block invalid input, show field errors, then allow create after correction (retry #1) (158ms)
  ✘  1303 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-003.spec.ts:15:3 › TC-CRM-003: Edit Company Details › should update company fields from detail page and persist changes in list view (149ms)
  ✘  1304 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-003.spec.ts:15:3 › TC-CRM-003: Edit Company Details › should update company fields from detail page and persist changes in list view (retry #1) (161ms)
  ✘  1305 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-004.spec.ts:11:3 › TC-CRM-004: Create Contact/Person › should create a person with company association and show it in people list (140ms)
  ✘  1306 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-004.spec.ts:11:3 › TC-CRM-004: Create Contact/Person › should create a person with company association and show it in people list (retry #1) (157ms)
  ✘  1307 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-005.spec.ts:11:3 › TC-CRM-005: Link Person to Company › should link a person to a company from person detail and show person on company page (145ms)
  ✘  1308 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-005.spec.ts:11:3 › TC-CRM-005: Link Person to Company › should link a person to a company from person detail and show person on company page (retry #1) (155ms)
  ✘  1309 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-006.spec.ts:11:3 › TC-CRM-006: Customer Address Management › should add multiple company addresses and mark one as primary (144ms)
  ✘  1310 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-006.spec.ts:11:3 › TC-CRM-006: Customer Address Management › should add multiple company addresses and mark one as primary (retry #1) (163ms)
  ✘  1311 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-007.spec.ts:11:3 › TC-CRM-007: Create Deal › should create a deal with value, probability, close date and company association (146ms)
  ✘  1312 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-007.spec.ts:11:3 › TC-CRM-007: Create Deal › should create a deal with value, probability, close date and company association (retry #1) (152ms)
  ✘  1313 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-008.spec.ts:11:3 › TC-CRM-008: Add Participants to Deal › should add a person and an additional company as deal participants (142ms)
  ✘  1314 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-008.spec.ts:11:3 › TC-CRM-008: Add Participants to Deal › should add a person and an additional company as deal participants (retry #1) (160ms)
  ✘  1315 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-009.spec.ts:11:3 › TC-CRM-009: Update Deal Pipeline Stage › should update a deal pipeline stage to Win and reflect it in the pipeline board (164ms)
  ✘  1316 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-009.spec.ts:11:3 › TC-CRM-009: Update Deal Pipeline Stage › should update a deal pipeline stage to Win and reflect it in the pipeline board (retry #1) (20.2s)
  ✘  1317 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-010.spec.ts:11:3 › TC-CRM-010: Record Customer Activity › should record a call activity on a deal timeline (20.1s)
  ✘  1318 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-010.spec.ts:11:3 › TC-CRM-010: Record Customer Activity › should record a call activity on a deal timeline (retry #1) (165ms)
  ✘  1319 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-011.spec.ts:11:3 › TC-CRM-011: Add Comment to Customer › should add multiple internal notes on a deal record (147ms)
  ✘  1320 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-011.spec.ts:11:3 › TC-CRM-011: Add Comment to Customer › should add multiple internal notes on a deal record (retry #1) (160ms)
  ✘  1321 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-012.spec.ts:11:3 › TC-CRM-012: Tag Customers for Segmentation › should assign multiple tags to a company and filter list by assigned tag (160ms)
  ✘  1322 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-012.spec.ts:11:3 › TC-CRM-012: Tag Customers for Segmentation › should assign multiple tags to a company and filter list by assigned tag (retry #1) (150ms)
  ✘  1323 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-013.spec.ts:11:3 › TC-CRM-013: Pipeline View Navigation › should display pipeline columns, show deal card info, open detail, and return to list view (147ms)
  ✘  1324 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-013.spec.ts:11:3 › TC-CRM-013: Pipeline View Navigation › should display pipeline columns, show deal card info, open detail, and return to list view (retry #1) (155ms)
  ✘  1325 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-014.spec.ts:11:3 › TC-CRM-014: Delete Customer › should delete a company and remove it from active company list (149ms)
  ✘  1326 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-014.spec.ts:11:3 › TC-CRM-014: Delete Customer › should delete a company and remove it from active company list (retry #1) (151ms)
  ✘  1327 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-015.spec.ts:11:3 › TC-CRM-015: Customer Search and Filter › should search companies by name/email and filter by status, lifecycle and tag (141ms)
  ✘  1328 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-015.spec.ts:11:3 › TC-CRM-015: Customer Search and Filter › should search companies by name/email and filter by status, lifecycle and tag (retry #1) (167ms)
  ✘  1329 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-016.spec.ts:10:3 › TC-CRM-016: Company Note And Activity CRUD › should add a company note and log an activity (177ms)
  ✘  1330 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-016.spec.ts:10:3 › TC-CRM-016: Company Note And Activity CRUD › should add a company note and log an activity (retry #1) (165ms)
  ✘  1331 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-017.spec.ts:10:3 › TC-CRM-017: Company Delete And Undo › should delete a company and restore it via undo (150ms)
  ✘  1332 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-017.spec.ts:10:3 › TC-CRM-017: Company Delete And Undo › should delete a company and restore it via undo (retry #1) (154ms)
  ✘  1333 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-018.spec.ts:10:3 › TC-CRM-018: Person Display Name Edit And Undo › should edit person display name and undo the update (141ms)
  ✘  1334 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-018.spec.ts:10:3 › TC-CRM-018: Person Display Name Edit And Undo › should edit person display name and undo the update (retry #1) (153ms)
  ✘  1335 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-019.spec.ts:10:3 › TC-CRM-019: Deal Association Remove And Undo › should remove a linked person from deal and restore via undo (147ms)
  ✘  1336 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-019.spec.ts:10:3 › TC-CRM-019: Deal Association Remove And Undo › should remove a linked person from deal and restore via undo (retry #1) (162ms)
  ✘  1337 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-020.spec.ts:15:3 › TC-CRM-020: Deal Note And Activity Creation › should add a deal note and log a deal activity (154ms)
  ✘  1338 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-020.spec.ts:15:3 › TC-CRM-020: Deal Note And Activity Creation › should add a deal note and log a deal activity (retry #1) (166ms)
  ✘  1339 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:15:3 › TC-CRM-021: Pipeline CRUD API › should create a pipeline and return its id (0ms)
  -  1340 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:37:3 › TC-CRM-021: Pipeline CRUD API › should list pipelines and include created one
  -  1341 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:66:3 › TC-CRM-021: Pipeline CRUD API › should update a pipeline name
  -  1342 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:99:3 › TC-CRM-021: Pipeline CRUD API › should set a pipeline as default and unset previous default
  -  1343 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:132:3 › TC-CRM-021: Pipeline CRUD API › should delete a pipeline with no active deals
  -  1344 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:154:3 › TC-CRM-021: Pipeline CRUD API › should block pipeline deletion when it has active deals
  ✘  1345 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:15:3 › TC-CRM-021: Pipeline CRUD API › should create a pipeline and return its id (retry #1) (0ms)
  -  1346 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:37:3 › TC-CRM-021: Pipeline CRUD API › should list pipelines and include created one (retry #1)
  -  1347 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:66:3 › TC-CRM-021: Pipeline CRUD API › should update a pipeline name (retry #1)
  -  1348 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:99:3 › TC-CRM-021: Pipeline CRUD API › should set a pipeline as default and unset previous default (retry #1)
  -  1349 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:132:3 › TC-CRM-021: Pipeline CRUD API › should delete a pipeline with no active deals (retry #1)
  -  1350 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-021.spec.ts:154:3 › TC-CRM-021: Pipeline CRUD API › should block pipeline deletion when it has active deals (retry #1)
  ✘  1351 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:28:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should create a pipeline stage (0ms)
  -  1352 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:44:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should list stages for a pipeline sorted by order
  -  1353 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:66:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should update a stage label
  -  1354 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:92:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should delete a stage with no active deals
  -  1355 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:118:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should block stage deletion when it has active deals
  -  1356 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:149:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should reorder stages within a pipeline
  ✘  1357 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:28:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should create a pipeline stage (retry #1) (0ms)
  -  1358 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customers/__integration__/TC-CRM-022.spec.ts:44:3 › TC-CRM-022: Pipeline Stage CRUD and Reorder › should list stages for a pipeline sorted by order (retry #1)
